id	symbol	type	entry	sl	tp	lots	spread	tradeid	stamp	activated	openprice	swap	profit	closed	commision	strategy
302	USDCAD	buy	1.37434	1.3711810395234514	1.3774989604765484	0.1	0	0	2023-11-17 16:45:07.070248 +00:00	2023.11.17 19:00:00	1.37424	0	-20.81	2023.11.17 20:35	-0.14	VHMA
318	AUDNZD	buy	1.08783	1.0859078052343354	1.0897521947656648	0.1	0	0	2023-11-17 20:00:04.734123 +00:00	2023.11.17 22:15:01	1.08763	-0.33	-10.81	2023.11.20 00:05	-0.14	Super AI Trend
313	GBPUSD	buy	1.24356	1.2382686521365143	1.2488513478634857	0.1	0	0	2023-11-17 18:00:12.502230 +00:00	2023.11.17 20:15:05	1.24411	-0.18	43.38	2023.11.20 06:13	-0.14	AI Volume Supertrend
316	GBPUSD	buy	1.24562	1.2410640949958216	1.2501759050041783	0.1	0	0	2023-11-17 19:00:01.929494 +00:00	2023.11.17 21:26:55	1.24526	-0.18	36.57	2023.10.24 20:20	0	AI Volume Supertrend
312	GBPUSD	buy	1.24356	1.238908450483754	1.248211549516246	0.1	0	0	2023-11-17 18:00:06.038655 +00:00	2023.11.17 20:15:00	1.24412	-0.18	37.53	2023.11.20 04:43	-0.14	SSL Hybrid
300	CHFJPY	buy	168.827	167.38740540578883	170.26659459421117	0.1	0	0	2023-11-17 16:30:02.236753 +00:00	2023.11.17 18:45:02	168.907	0.2	0	2023.11.20 03:21	-0.14	VHMA
283	GBPUSD	buy	1.24211	1.2384122660230852	1.245807733976915	0.1	0	0	2023-11-17 14:00:03.820977 +00:00	2023.11.17 16:45:41	1.24176	0	0.28	2023.11.17 18:27	-0.14	AI Volume Supertrend
295	USDCAD	buy	1.37196	1.3691715482295095	1.3747484517704907	0.1	0	0	2023-11-17 15:45:09.088134 +00:00	2023.11.17 18:00:11	1.37283	0	-24.52	2023.11.20 06:16	-0.14	SSL Hybrid
298	GBPUSD	buy	1.2434	1.231674857167542	1.2551251428324581	0.1	0	0	2023-11-17 16:00:15.740059 +00:00	2023.11.17 18:15:16	1.2432	-0.18	32.13	""	0	AI Volume Supertrend
291	GBPCAD	buy	1.70483	1.6978387695313435	1.7118212304686566	0.1	0	0	2023-11-17 15:45:01.484204 +00:00	2023.11.17 17:45:02	1.70503	-0.14	27.2	2023.11.20 03:05	-0.14	SSL Hybrid
292	GBPCAD	buy	1.70483	1.6996563915360678	1.7100036084639323	0.1	0	0	2023-11-17 15:45:02.149701 +00:00	2023.11.17 17:45:07	1.70494	0	30	2023.11.17 23:33	-0.14	SSL + Wave Trend Strategy
304	AUDNZD	buy	1.08785	1.0859261975995556	1.0897738024004444	0.1	0	0	2023-11-17 17:00:03.976206 +00:00	2023.11.17 19:15:06	1.08788	-0.33	-12.18	2023.11.20 00:05	-0.14	SSL Hybrid
445	EURCHF	buy	0.96721	0.9639564688915354	0.9704635311084646	0.1	0	0	2023-11-20 16:00:05.453272 +00:00	2023.11.20 18:01:19	0.96722	0	0	""	0	T3-JMaCrossover
293	GBPCAD	buy	1.70483	1.7008649185537428	1.7087950814462574	0.1	0	0	2023-11-17 15:45:02.599029 +00:00	2023.11.17 18:00:00	1.70708	0	12.9	2023.11.17 22:57	-0.14	SSL + Wave Trend Strategy
287	GBPUSD	buy	1.24183	1.2364405879228417	1.2472194120771583	0.1	0	0	2023-11-17 15:00:04.888694 +00:00	2023.11.17 17:15:01	1.24189	0	-0.18	2023.11.17 18:27	-0.14	AI Volume Supertrend
301	USDCAD	buy	1.3735	1.3703474137963152	1.3766525862036847	0.1	0	0	2023-11-17 16:30:08.982231 +00:00	2023.11.17 18:45:08	1.37424	0	-26.19	2023.11.20 04:33	-0.14	Super AI Trend
284	EURCHF	buy	0.96428	0.9626193616426075	0.9659406383573925	0.1	0	0	2023-11-17 14:00:05.350342 +00:00	2023.11.17 16:45:47	0.96482	0	11.49	2023.11.17 22:34	-0.14	VHMA
282	CHFJPY	buy	168.409	167.81204249019615	169.00595750980384	0.1	0	0	2023-11-17 13:30:01.184992 +00:00	2023.11.17 16:45:35	168.565	0	21.96	2023.11.17 19:18	-0.14	SSL Hybrid
290	EURUSD	buy	1.08798	1.0840688240383447	1.0918911759616552	0.1	0	0	2023-11-17 15:30:10.363896 +00:00	2023.11.17 17:45:12	1.08874	-0.64	29.12	2023.11.20 04:27	-0.14	SSL Hybrid
297	GBPUSD	buy	1.2434	1.2397303952431282	1.247069604756872	0.1	0	0	2023-11-17 16:00:06.374756 +00:00	2023.11.17 18:15:11	1.24318	-0.18	35.65	2023.11.20 04:13	-0.14	SSL Hybrid
307	GBPUSD	buy	1.24349	1.2401454490571695	1.2468345509428305	0.1	0	0	2023-11-17 17:15:01.484335 +00:00	2023.11.17 19:30:00	1.24301	-0.18	35.01	2023.11.20 03:28	-0.14	SSL Hybrid
286	EURUSD	buy	1.08712	1.0833119113815775	1.0909280886184227	0.1	0	0	2023-11-17 14:00:10.181237 +00:00	2023.11.17 16:45:59	1.08668	0	29.45	2023.11.17 21:09	-0.14	SSL Hybrid
299	EURUSD	buy	1.08868	1.0853081804869495	1.0920518195130506	0.1	0	0	2023-11-17 16:00:18.686604 +00:00	2023.11.17 18:15:00	1.08873	-0.64	30.49	2023.11.20 04:28	-0.14	AI Volume Supertrend
303	GBPCAD	buy	1.70779	1.7002483047176806	1.7153316952823192	0.1	0	0	2023-11-17 17:00:03.480016 +00:00	2023.11.17 19:15:00	1.70817	-0.14	31.57	""	0	Super AI Trend
317	EURUSD	buy	1.09034	1.0874361532083223	1.0932438467916779	0.1	0	0	2023-11-17 19:00:09.794176 +00:00	2023.11.17 21:26:50	1.09013	-0.64	28.81	2023.11.20 06:17	-0.14	AI Volume Supertrend
288	USDCAD	buy	1.3727	1.370018743404883	1.3753812565951171	0.1	0	0	2023-11-17 15:00:07.108033 +00:00	2023.11.17 17:15:06	1.37213	0	-14.23	2023.11.20 04:54	-0.14	SSL Hybrid
207	GBPUSD	buy	1.2407	1.2367972575144408	1.244602742485559	0.1	0	0	2023-11-17 04:00:02.743170 +00:00	2023.11.17 10:59:04	1.23852	0	26.6	2023.11.17 15:55	-0.14	AI Volume Supertrend
305	GBPUSD	buy	1.24277	1.2357212733007366	1.2498187266992633	0.1	0	0	2023-11-17 17:00:05.062936 +00:00	2023.11.17 19:15:12	1.24356	-0.18	50.57	""	0	AI Volume Supertrend
296	GBPCAD	buy	1.70695	1.6985496185671491	1.7153503814328508	0.1	0	0	2023-11-17 16:00:02.743445 +00:00	2023.11.17 18:15:05	1.7063	-0.14	22.57	""	0	VHMA
311	EURUSD	buy	1.08888	1.084004664135715	1.093755335864285	0.1	0	0	2023-11-17 17:45:08.494284 +00:00	2023.11.17 20:00:08	1.08904	-0.64	17.14	2023.10.25 05:48	0	SSL Hybrid
308	GBPUSD	buy	1.24349	1.2396335242462306	1.2473464757537693	0.1	0	0	2023-11-17 17:15:01.930329 +00:00	2023.11.17 19:30:05	1.24302	-0.18	33.82	2023.11.20 04:04	-0.14	Super AI Trend
289	EURUSD	buy	1.08695	1.0841572985306243	1.089742701469376	0.1	0	0	2023-11-17 15:00:16.567339 +00:00	2023.11.17 17:15:12	1.0873	0	22.85	2023.11.17 20:42	-0.14	AI Volume Supertrend
285	EURUSD	buy	1.08712	1.084171215304254	1.0900687846957462	0.1	0	0	2023-11-17 14:00:09.772000 +00:00	2023.11.17 16:45:53	1.0867	0	32.1	2023.11.17 20:54	-0.14	AI Volume Supertrend
362	AUDNZD	buy	1.08679	1.083954942457869	1.089625057542131	0.1	0	0	2023-11-20 03:00:14.254160 +00:00	2023.11.20 10:47:41	1.08646	0	8.37	""	0	VHMA
309	EURUSD	buy	1.08869	1.085892897543231	1.091487102456769	0.1	0	0	2023-11-17 17:15:07.273405 +00:00	2023.11.17 19:30:11	1.08839	-0.64	28.4	2023.11.20 04:24	-0.14	SSL Hybrid
267	EURUSD	buy	1.0862	1.0834072959698187	1.0889927040301814	0.1	0	0	2023-11-17 10:15:06.068184 +00:00	2023.11.17 12:30:11	1.08666	0	21.4	2023.11.17 17:38	-0.14	VHMA
277	GBPCAD	buy	1.70561	1.6987081474391064	1.7125118525608938	0.1	0	0	2023-11-17 13:15:02.934592 +00:00	2023.11.17 16:45:18	1.70313	0	27.23	2023.11.17 18:02	-0.14	SSL Hybrid
315	XAGUSD	buy	23.767	23.579125043072903	23.954874956927096	0.1	0	0	2023-11-17 18:30:09.184226 +00:00	2023.11.17 20:45:00	23.794	-2.12	-104.09	2023.11.20 02:00	-0.05	SSL Hybrid
333	AUDNZD	buy	1.08682	1.0844501746416548	1.089189825358345	0.1	0	0	2023-11-19 22:45:03.943871 +00:00	2023.11.20 02:00:12	1.08613	0	-9.52	2023.11.20 03:04	-0.14	VHMA
324	EURUSD	buy	1.09127	1.0884752953602557	1.0940647046397443	0.1	0	0	2023-11-17 22:01:02.772464 +00:00	2023.11.20 00:33:16	1.09116	0	18.66	""	0	AI Volume Supertrend
358	AUDNZD	buy	1.08568	1.0828362409397034	1.0885237590602965	0.1	0	0	2023-11-20 02:30:03.815139 +00:00	2023.11.20 10:48:30	1.08648	0	7.42	""	0	SSL Hybrid
343	EURCHF	buy	0.96631	0.9629224849235111	0.9696975150764889	0.1	0	0	2023-11-19 23:15:17.018890 +00:00	2023.11.20 02:01:08	0.96621	0	4.45	""	0	GaussianChannelTrendAI
361	EURUSD	buy	1.09224	1.0878629729270668	1.0966170270729334	0.1	0	0	2023-11-20 03:00:11.742442 +00:00	2023.11.20 10:48:46	1.09182	0	18.74	""	0	AI Volume Supertrend
335	GBPUSD	buy	1.24519	1.2408358775261419	1.2495441224738582	0.1	0	0	2023-11-19 23:00:08.108702 +00:00	2023.11.20 02:00:23	1.24552	0	33.28	""	0	AI Volume Supertrend
325	USDCAD	buy	1.3721	1.3694260822288171	1.374773917771183	0.1	0	0	2023-11-17 22:01:03.987919 +00:00	2023.11.20 00:33:21	1.37192	0	-16.71	2023.11.20 06:12	-0.14	SSL Hybrid
327	XRPUSD	buy	0.60469	0.5992704927825696	0.6101095072174303	0.1	0	0	2023-11-18 14:31:01.236094 +00:00	""	0	0	0	""	0	SentimentRangeMa
323	EURUSD	buy	1.09083	1.0880373670194141	1.0936226329805858	0.1	0	0	2023-11-17 21:00:10.399804 +00:00	2023.11.17 23:15:05	1.09054	-0.64	3.3	2023.10.25 11:08	0	AI Volume Supertrend
350	GBPUSD	buy	1.24503	1.2413349197399786	1.2487250802600216	0.1	0	0	2023-11-20 01:00:12.583903 +00:00	2023.11.20 03:15:07	1.24591	0	26.09	2023.11.20 06:12	-0.14	AI Volume Supertrend
328	XRPUSD	buy	0.61089	0.6053089494928812	0.6164710505071189	0.1	0	0	2023-11-19 00:01:11.134889 +00:00	2023.11.20 00:33:33	0	0	0	""	0	SentimentRangeMa
348	CHFJPY	buy	169.143	168.52547860976904	169.76052139023096	0.1	0	0	2023-11-20 00:45:04.921989 +00:00	2023.11.20 03:00:14	169.135	0	-38.65	2023.11.20 04:43	-0.14	SSL Hybrid
347	EURUSD	buy	1.09056	1.0862552266558685	1.0948647733441315	0.1	0	0	2023-11-20 00:00:14.520374 +00:00	2023.11.20 03:00:07	1.0902	0	21.24	""	0	AI Volume Supertrend
332	XRPUSD	buy	0.614	0.5969670425623625	0.6310329574376374	0.1	0	0	2023-11-19 12:30:19.538380 +00:00	2023.11.20 00:33:50	0.62404	0	-0.05	""	0	GaussianChannelTrendAI
342	GBPCAD	buy	1.70888	1.7042124752499992	1.7135475247500007	0.1	0	0	2023-11-19 23:15:14.991073 +00:00	2023.11.20 02:01:04	1.70896	0	18.15	""	0	GaussianChannelTrendAI
341	EURCHF	buy	0.96631	0.9630558048685945	0.9695641951314055	0.1	0	0	2023-11-19 23:15:12.959095 +00:00	2023.11.20 02:00:57	0.96615	0	4.76	""	0	SentimentRangeMa
336	EURUSD	buy	1.0911	1.0877428522422445	1.0944571477577554	0.1	0	0	2023-11-19 23:00:09.987596 +00:00	2023.11.20 02:00:29	1.09058	0	18.76	""	0	AI Volume Supertrend
322	GBPUSD	buy	1.24602	1.241461298743226	1.2505787012567737	0.1	0	0	2023-11-17 21:00:03.970657 +00:00	2023.11.17 23:15:00	1.24592	-0.18	29.72	2023.10.25 09:18	0	AI Volume Supertrend
339	GBPCAD	buy	1.70888	1.7042972834071337	1.7134627165928662	0.1	0	0	2023-11-19 23:15:09.073872 +00:00	2023.11.20 02:00:46	1.70901	0	18.28	""	0	SentimentRangeMa
338	GBPCAD	buy	1.70888	1.704225184953467	1.7135348150465328	0.1	0	0	2023-11-19 23:15:07.082607 +00:00	2023.11.20 02:00:40	1.70898	0	18.42	""	0	Super AI Trend
355	USDCAD	buy	1.3719	1.3675444954040321	1.3762555045959677	0.1	0	0	2023-11-20 01:45:12.203457 +00:00	2023.11.20 10:48:19	1.37136	0	17.45	""	0	SSL Hybrid
340	EURCHF	buy	0.96631	0.9631254014150121	0.9694945985849879	0.1	0	0	2023-11-19 23:15:10.976512 +00:00	2023.11.20 02:00:51	0.96616	0	4.76	""	0	Super AI Trend
326	GBPUSD	buy	1.24531	1.241125364921282	1.249494635078718	0.1	0	0	2023-11-17 22:01:04.426603 +00:00	2023.11.20 00:33:26	1.24618	0	30.54	2023.11.20 06:19	-0.14	AI Volume Supertrend
346	GBPUSD	buy	1.24531	1.24095223108823	1.24966776891177	0.1	0	0	2023-11-20 00:00:07.158660 +00:00	2023.11.20 03:00:01	1.24519	0	34.11	""	0	AI Volume Supertrend
345	CHFJPY	buy	169.125	168.4516049320789	169.7983950679211	0.1	0	0	2023-11-19 23:30:09.689064 +00:00	2023.11.20 02:01:20	169.302	0	-53.73	2023.11.20 04:54	-0.14	SSL Hybrid
334	CHFJPY	buy	168.921	168.41585068482414	169.42614931517585	0.1	0	0	2023-11-19 23:00:04.000821 +00:00	2023.11.20 02:00:17	169.263	0	-52.29	2023.11.20 05:32	-0.14	VHMA
344	USDCAD	buy	1.37186	1.3680323648501351	1.375687635149865	0.1	0	0	2023-11-19 23:30:07.493252 +00:00	2023.11.20 02:01:14	1.37222	0	8.99	""	0	SSL Hybrid
319	GBPUSD	buy	1.24484	1.240286936153441	1.249393063846559	0.1	0	0	2023-11-17 20:00:06.274404 +00:00	2023.11.17 22:15:06	1.24519	-0.18	38.41	2023.11.20 06:17	-0.14	AI Volume Supertrend
360	AUDNZD	buy	1.08679	1.0844193361261283	1.0891606638738716	0.1	0	0	2023-11-20 03:00:08.950542 +00:00	2023.11.20 10:48:40	1.08649	0	6.33	""	0	Super AI Trend
331	XRPUSD	buy	0.614	0.6077868031880239	0.6202131968119761	0.1	0	0	2023-11-19 12:30:15.717446 +00:00	2023.11.20 10:47:46	0.62123	0	0	""	0	SentimentRangeMa
353	GBPCAD	buy	1.70959	1.7049271906419805	1.7142528093580194	0.1	0	0	2023-11-20 01:30:05.541493 +00:00	2023.11.20 10:48:24	1.71139	0	11.46	""	0	SSL Hybrid
337	EURCHF	buy	0.96631	0.9638890913444977	0.9687309086555023	0.1	0	0	2023-11-19 23:15:04.763008 +00:00	2023.11.20 02:00:34	0.96621	0	4.34	""	0	SSL Hybrid
320	EURUSD	buy	1.08997	1.085855599767756	1.0940844002322443	0.1	0	0	2023-11-17 20:00:11.148093 +00:00	2023.11.17 22:15:12	1.09005	-0.64	22.52	2023.10.24 21:13	0	AI Volume Supertrend
351	XAGUSD	buy	23.6686	23.39995363209076	23.937246367909243	0.1	0	0	2023-11-20 01:15:05.674441 +00:00	2023.11.20 10:47:57	23.555	0	31.54	""	0	SSL Hybrid
354	GBPUSD	buy	1.24671	1.2430347839381277	1.2503852160618723	0.1	0	0	2023-11-20 01:30:08.592576 +00:00	2023.11.20 10:47:52	1.24814	0	6.13	""	0	SSL Hybrid
352	XAGUSD	buy	23.6686	23.42911428402324	23.908085715976764	0.1	0	0	2023-11-20 01:15:07.307815 +00:00	2023.11.20 10:48:08	23.555	0	29.71	""	0	Super AI Trend
321	EURCHF	buy	0.96585	0.9639445045667442	0.9677554954332558	0.1	0	0	2023-11-17 20:30:10.847454 +00:00	2023.11.17 22:45:00	0.966	0.35	6.62	2023.10.25 05:19	0	SSL Hybrid
349	EURUSD	buy	1.09013	1.0855200169354573	1.0947399830645428	0.1	0	0	2023-11-20 01:00:10.157198 +00:00	2023.11.20 03:15:02	1.09055	0	18.4	""	0	AI Volume Supertrend
357	GBPUSD	buy	1.24685	1.2417943192152976	1.2519056807847024	0.1	0	0	2023-11-20 02:00:14.627853 +00:00	2023.11.20 10:48:02	1.24813	0	1.74	""	0	AI Volume Supertrend
359	EURUSD	buy	1.09212	1.0887742434108694	1.0954657565891306	0.1	0	0	2023-11-20 02:30:07.566225 +00:00	2023.11.20 10:48:35	1.09188	0	19.56	""	0	SSL Hybrid
329	XRPUSD	buy	0.61089	0.5988341621875634	0.6229458378124367	0.1	0	0	2023-11-19 00:01:13.700945 +00:00	2023.11.20 00:33:38	0.62408	0	-0.01	2023.11.20 01:00	0	GaussianChannelTrendAI
368	XAGUSD	buy	23.7675	23.530829784594793	24.004170215405203	0.1	0	0	2023-11-20 04:15:08.710269 +00:00	""	0	0	0	""	0	VHMA
370	XAGUSD	buy	23.77	23.533047302756096	24.006952697243904	0.1	0	0	2023-11-20 04:30:10.000994 +00:00	""	0	0	0	""	0	Super AI Trend
356	EURUSD	buy	1.09084	1.0865306675752073	1.0951493324247927	0.1	0	0	2023-11-20 02:00:09.362658 +00:00	2023.11.20 10:48:13	1.09207	0	17.55	""	0	AI Volume Supertrend
365	EURCHF	buy	0.96627	0.9630165350540483	0.9695234649459517	0.1	0	0	2023-11-20 03:45:14.350213 +00:00	2023.11.20 10:49:02	0.96584	0	13.24	""	0	SSL Hybrid
376	AUDNZD	buy	1.08643	1.083599274131013	1.089260725868987	0.1	0	0	2023-11-20 05:15:11.487414 +00:00	2023.11.20 10:49:51	1.08639	0	6.88	""	0	VHMA
364	XAGUSD	buy	23.669	23.36846756963576	23.96953243036424	0.1	0	0	2023-11-20 03:30:12.297560 +00:00	2023.11.20 10:48:57	23.543	0	1.83	""	0	SSL Hybrid
401	EURUSD	buy	1.09193	1.0876236328760012	1.096236367123999	0.1	0	0	2023-11-20 09:00:14.266604 +00:00	2023.11.20 14:00:11	1.09231	0	14.72	""	0	AI Volume Supertrend
367	EURUSD	buy	1.0924	1.0877808954444563	1.0970191045555437	0.1	0	0	2023-11-20 04:00:16.361347 +00:00	2023.11.20 10:49:13	1.09168	0	19.11	""	0	AI Volume Supertrend
371	CHFJPY	buy	168.575	168.0703000358885	169.07969996411148	0.1	0	0	2023-11-20 04:45:07.189765 +00:00	2023.11.20 10:49:24	168.208	0	0	""	0	Super AI Trend
372	CHFJPY	buy	168.575	168.0563620831102	169.09363791688978	0.1	0	0	2023-11-20 04:45:10.871795 +00:00	2023.11.20 10:49:29	168.209	0	0	""	0	GaussianChannelTrendAI
363	GBPUSD	buy	1.24831	1.244616434045063	1.2520035659549371	0.1	0	0	2023-11-20 03:00:17.157926 +00:00	2023.11.20 10:48:51	1.24783	0	4.76	""	0	AI Volume Supertrend
369	XAGUSD	buy	23.77	23.477716569870324	24.062283430129675	0.1	0	0	2023-11-20 04:30:07.484056 +00:00	2023.11.20 10:49:18	23.543	0	1.83	""	0	SentimentRangeMa
374	EURUSD	buy	1.0922	1.0869047748066094	1.0974952251933907	0.1	0	0	2023-11-20 05:00:10.319460 +00:00	2023.11.20 10:49:40	1.09163	0	19.47	""	0	AI Volume Supertrend
375	EURUSD	buy	1.09259	1.0889430727897307	1.0962369272102692	0.1	0	0	2023-11-20 05:15:08.309871 +00:00	2023.11.20 10:49:46	1.0917	0	18.83	""	0	SSL Hybrid
395	AUDNZD	buy	1.08672	1.0841876804890833	1.0892523195109165	0.1	0	0	2023-11-20 08:15:17.118813 +00:00	2023.11.20 10:51:34	1.08627	0	12.65	""	0	SSL Hybrid
387	EURCHF	buy	0.96552	0.9625808994649445	0.9684591005350556	0.1	0	0	2023-11-20 08:00:13.235286 +00:00	2023.11.20 10:50:51	0.9658	0	13.55	""	0	SSL Hybrid
377	EURUSD	buy	1.09186	1.088213662055895	1.095506337944105	0.1	0	0	2023-11-20 06:00:09.681609 +00:00	2023.11.20 10:49:56	1.0917	0	17.83	""	0	AI Volume Supertrend
380	CHFJPY	buy	168.683	168.16260643878127	169.20339356121872	0.1	0	0	2023-11-20 06:00:14.722440 +00:00	2023.11.20 10:50:13	168.23	0	0	""	0	SSL Hybrid
366	GBPUSD	buy	1.24844	1.2447206170924747	1.2521593829075253	0.1	0	0	2023-11-20 04:00:11.958251 +00:00	2023.11.20 10:49:08	1.24761	0	4.76	""	0	AI Volume Supertrend
373	GBPUSD	buy	1.24857	1.244205112885764	1.2529348871142358	0.1	0	0	2023-11-20 05:00:07.836899 +00:00	2023.11.20 10:49:35	1.24753	0	5.67	""	0	AI Volume Supertrend
379	GBPUSD	buy	1.24805	1.2430583149490668	1.2530416850509334	0.1	0	0	2023-11-20 06:00:13.085315 +00:00	2023.11.20 10:50:07	1.2475	0	24.88	""	0	AI Volume Supertrend
383	EURUSD	buy	1.09171	1.0883594515100494	1.0950605484899505	0.1	0	0	2023-11-20 07:00:09.638615 +00:00	2023.11.20 10:50:29	1.09169	0	17.56	""	0	AI Volume Supertrend
384	EURCHF	buy	0.96563	0.9622884215328447	0.9689715784671553	0.1	0	0	2023-11-20 07:15:10.203237 +00:00	2023.11.20 10:50:34	0.96585	0	12.93	""	0	SSL Hybrid
399	GBPUSD	buy	1.24812	1.243765877846847	1.2524741221531528	0.1	0	0	2023-11-20 09:00:08.272127 +00:00	2023.11.20 14:00:00	1.24709	0	21.85	""	0	AI Volume Supertrend
400	USDCAD	buy	1.37174	1.3681029924866808	1.3753770075133191	0.1	0	0	2023-11-20 09:00:11.530486 +00:00	2023.11.20 14:00:06	1.37179	0	8.72	""	0	Super AI Trend
385	GBPUSD	buy	1.24746	1.242475126025036	1.252444873974964	0.1	0	0	2023-11-20 08:00:06.987500 +00:00	2023.11.20 10:50:40	1.2476	0	25.52	""	0	AI Volume Supertrend
388	EURUSD	buy	1.09162	1.0882695311523591	1.094970468847641	0.1	0	0	2023-11-20 08:00:15.007944 +00:00	2023.11.20 10:50:56	1.0917	0	17.1	""	0	AI Volume Supertrend
378	USDCAD	buy	1.3706	1.3665216927253925	1.3746783072746076	0.1	0	0	2023-11-20 06:00:11.335367 +00:00	2023.11.20 10:50:02	1.37154	0	16.83	""	0	SSL Hybrid
397	EURCHF	buy	0.96642	0.963157769397666	0.9696822306023339	0.1	0	0	2023-11-20 08:30:08.197123 +00:00	2023.11.20 10:51:45	0.96564	0	12	""	0	Super AI Trend
391	EURUSD	buy	1.09277	1.088261081247175	1.0972789187528251	0.1	0	0	2023-11-20 08:15:09.891043 +00:00	2023.11.20 10:51:12	1.0917	0	18.01	""	0	SSL Hybrid
393	EURUSD	buy	1.09277	1.0884637754219217	1.0970762245780783	0.1	0	0	2023-11-20 08:15:13.464561 +00:00	2023.11.20 10:51:23	1.0917	0	17.47	""	0	GaussianChannelTrendAI
392	EURUSD	buy	1.09277	1.0882441059115355	1.0972958940884645	0.1	0	0	2023-11-20 08:15:11.655867 +00:00	2023.11.20 10:51:18	1.0917	0	17.92	""	0	Super AI Trend
394	EURUSD	buy	1.09277	1.0894180801938609	1.0961219198061392	0.1	0	0	2023-11-20 08:15:15.254009 +00:00	2023.11.20 10:51:29	1.09165	0	17.47	""	0	SentimentRangeMa
389	GBPUSD	buy	1.2492	1.2448441780937523	1.253555821906248	0.1	0	0	2023-11-20 08:15:05.197453 +00:00	2023.11.20 10:51:02	1.24776	0	26.15	""	0	SSL Hybrid
398	EURCHF	buy	0.96642	0.9632622582190591	0.9695777417809408	0.1	0	0	2023-11-20 08:30:10.243486 +00:00	2023.11.20 10:51:50	0.96564	0	12	""	0	SentimentRangeMa
402	EURUSD	buy	1.09295	1.0896080674311768	1.0962919325688234	0.1	0	0	2023-11-20 09:15:06.642985 +00:00	2023.11.20 14:00:16	1.09231	0	14.81	""	0	SSL Hybrid
390	GBPCAD	buy	1.71147	1.706852493635465	1.716087506364535	0.1	0	0	2023-11-20 08:15:07.683734 +00:00	2023.11.20 10:51:07	1.71119	0	20.9	""	0	SSL Hybrid
381	AUDNZD	buy	1.08666	1.0840265995504017	1.0892934004495982	0.1	0	0	2023-11-20 06:15:04.886029 +00:00	2023.11.20 10:50:18	1.08625	0	11.87	""	0	VHMA
386	USDCAD	buy	1.37071	1.3670249412541826	1.3743950587458176	0.1	0	0	2023-11-20 08:00:11.309195 +00:00	2023.11.20 10:50:45	1.37153	0	15.59	""	0	SSL Hybrid
382	AUDNZD	buy	1.08688	1.0844450047384644	1.0893149952615357	0.1	0	0	2023-11-20 06:30:10.563546 +00:00	2023.11.20 10:50:24	1.08625	0	11.87	""	0	SSL + Wave Trend Strategy
396	EURCHF	buy	0.96642	0.9631569979302448	0.9696830020697551	0.1	0	0	2023-11-20 08:30:05.444467 +00:00	2023.11.20 10:51:39	0.96564	0	11.9	""	0	GaussianChannelTrendAI
330	XRPUSD	buy	0.60775	0.5907174116105415	0.6247825883894585	0.1	0	0	2023-11-19 04:00:12.934360 +00:00	2023.11.20 00:33:44	0.62408	0	0.01	2023.11.20 01:02	0	GaussianChannelTrendAI
294	CHFJPY	buy	168.801	168.1482713445522	169.45372865544778	0.1	0	0	2023-11-17 15:45:03.632636 +00:00	2023.11.17 18:00:06	168.756	0.2	24.47	2023.11.20 02:13	-0.14	Super AI Trend
268	GBPUSD	buy	1.24309	1.2394203546049116	1.2467596453950884	0.1	0	0	2023-11-17 11:00:03.856143 +00:00	2023.11.17 13:00:53	1.24316	-0.18	33	2023.11.20 03:25	-0.14	AI Volume Supertrend
314	EURUSD	buy	1.08903	1.0855738264775598	1.09248617352244	0.1	0	0	2023-11-17 18:00:12.941668 +00:00	2023.11.17 20:15:11	1.0893	-0.64	29.2	2023.11.20 05:37	-0.14	AI Volume Supertrend
410	EURUSD	buy	1.09262	1.0883087201836272	1.0969312798163726	0.1	0	0	2023-11-20 11:00:08.682450 +00:00	2023.11.20 14:00:49	1.09226	0	14.08	""	0	AI Volume Supertrend
408	AUDNZD	buy	1.08668	1.0843090107495374	1.0890509892504627	0.1	0	0	2023-11-20 10:30:08.964323 +00:00	2023.11.20 14:00:38	1.08768	0	-0.44	""	0	SSL Hybrid
409	GBPUSD	buy	1.24717	1.2421634380646844	1.2521765619353153	0.1	0	0	2023-11-20 11:00:04.440648 +00:00	2023.11.20 14:00:44	1.24695	0	21.21	""	0	AI Volume Supertrend
406	USDCAD	buy	1.37086	1.367028610898202	1.374691389101798	0.1	0	0	2023-11-20 10:15:07.226223 +00:00	2023.11.20 14:00:27	1.37185	0	13.51	""	0	SSL Hybrid
407	AUDNZD	buy	1.08637	1.083534940496922	1.0892050595030782	0.1	0	0	2023-11-20 10:15:09.803955 +00:00	2023.11.20 14:00:33	1.08768	0	-0.72	""	0	VHMA
404	EURUSD	buy	1.09368	1.0892914094132113	1.0980685905867886	0.1	0	0	2023-11-20 10:00:12.787930 +00:00	2023.11.20 14:00:22	1.09232	0	14.63	""	0	AI Volume Supertrend
403	GBPUSD	buy	1.25099	1.2473180586287471	1.254661941371253	0.1	0	0	2023-11-20 10:00:09.305792 +00:00	2023.11.20 18:01:24	1.24974	0	0	""	0	SSL Hybrid
405	GBPUSD	buy	1.25099	1.2473010367066384	1.2546789632933617	0.1	0	0	2023-11-20 10:00:14.808644 +00:00	2023.11.20 18:01:29	1.24969	0	0	""	0	AI Volume Supertrend
412	AUDNZD	buy	1.08757	1.0851960758656691	1.0899439241343307	0.1	0	0	2023-11-20 12:00:14.630680 +00:00	2023.11.20 18:01:40	1.08774	0	0	""	0	SentimentRangeMa
